timestamp,lp_1
2019-05-14 10:44:02,1242.3
2019-05-14 10:44:03,1242.3
2019-05-14 10:44:03,1242.3
2019-05-14 10:44:04,1242.3
2019-05-14 10:44:05,1242.35
2019-05-14 10:44:06,1242.4
2019-05-14 10:44:06,1242.4
2019-05-14 10:44:07,1242.4
2019-05-14 10:44:08,1242.4
2019-05-14 10:44:09,1242.45
2019-05-14 10:44:09,1242.45
2019-05-14 10:44:10,1242.45
2019-05-14 10:44:11,1242.45
2019-05-14 10:44:12,1242.45
2019-05-14 10:44:12,1242.45
2019-05-14 10:44:13,1242.45
2019-05-14 10:44:14,1242.4
2019-05-14 10:44:15,1242.45
2019-05-14 10:44:15,1242.45
2019-05-14 10:44:16,1242.45
2019-05-14 10:44:17,1242.4
2019-05-14 10:44:17,1242.4
2019-05-14 10:44:18,1242.4
2019-05-14 10:44:19,1242.45
2019-05-14 10:44:20,1242.4
2019-05-14 10:44:21,1242.4
2019-05-14 10:44:21,1242.4
2019-05-14 10:44:22,1242.45
2019-05-14 10:44:22,1242.45
2019-05-14 10:44:23,1242.55
2019-05-14 10:44:24,1242.55
2019-05-14 10:44:24,1242.45
2019-05-14 10:44:25,1242.6
2019-05-14 10:44:26,1242.6
2019-05-14 10:44:26,1242.6
2019-05-14 10:44:27,1242.6
2019-05-14 10:44:28,1242.6
2019-05-14 10:44:29,1242.6
2019-05-14 10:44:39,1242.45
2019-05-14 10:44:39,1242.3
2019-05-14 10:44:40,1242.3
2019-05-14 10:44:41,1242.0
2019-05-14 10:44:42,1242.05
2019-05-14 10:44:42,1242.0
2019-05-14 10:44:43,1242.0
2019-05-14 10:44:44,1242.0
2019-05-14 10:44:45,1242.0
2019-05-14 10:44:46,1242.0
2019-05-14 10:44:47,1241.95
2019-05-14 10:44:48,1241.85
2019-05-14 10:44:49,1241.9
2019-05-14 10:44:50,1241.9
2019-05-14 10:44:51,1241.9
2019-05-14 10:44:51,1241.9
2019-05-14 10:44:52,1241.9
2019-05-14 10:44:53,1241.85
2019-05-14 10:44:54,1241.85
2019-05-14 10:44:55,1241.85
2019-05-14 10:44:56,1241.75
2019-05-14 10:44:57,1241.75
2019-05-14 10:44:58,1241.75
2019-05-14 10:44:59,1241.75
2019-05-14 10:45:00,1241.75
2019-05-14 10:45:01,1242.0
2019-05-14 10:45:01,1242.0
2019-05-14 10:45:02,1241.95
2019-05-14 10:45:03,1242.0
2019-05-14 10:45:04,1242.0
2019-05-14 10:45:04,1242.5
2019-05-14 10:45:05,1242.5
2019-05-14 10:45:06,1242.5
2019-05-14 10:45:07,1242.5
2019-05-14 10:45:09,1242.5
2019-05-14 10:45:09,1242.45
2019-05-14 10:45:10,1242.45
2019-05-14 10:45:11,1242.2
2019-05-14 10:45:12,1242.45
2019-05-14 10:45:13,1242.45
2019-05-14 10:45:13,1242.45
2019-05-14 10:45:14,1242.45
2019-05-14 10:45:15,1242.45
2019-05-14 10:45:15,1242.4
2019-05-14 10:45:16,1242.3
2019-05-14 10:45:16,1242.4
2019-05-14 10:45:17,1242.4
2019-05-14 10:45:18,1242.05
2019-05-14 10:45:18,1242.05
2019-05-14 10:45:19,1242.05
2019-05-14 10:45:19,1242.05
2019-05-14 10:45:20,1242.05
2019-05-14 10:45:21,1242.05
2019-05-14 10:45:21,1242.05
2019-05-14 10:45:22,1242.05
2019-05-14 10:45:24,1242.05
2019-05-14 10:45:24,1242.3
2019-05-14 10:45:25,1242.3
2019-05-14 10:45:25,1242.3
2019-05-14 10:45:27,1242.3
2019-05-14 10:45:27,1242.05
2019-05-14 10:45:28,1242.1
2019-05-14 10:45:29,1242.3
2019-05-14 10:45:30,1242.15
2019-05-14 10:45:30,1242.15
2019-05-14 10:45:31,1242.25
2019-05-14 10:45:31,1242.25
2019-05-14 10:45:33,1242.25
2019-05-14 10:45:33,1242.25
2019-05-14 10:45:34,1242.05
2019-05-14 10:45:34,1242.05
2019-05-14 10:45:35,1242.05
2019-05-14 10:45:36,1242.05
2019-05-14 10:45:36,1242.05
2019-05-14 10:45:37,1242.15
2019-05-14 10:45:37,1242.15
2019-05-14 10:45:38,1242.05
2019-05-14 10:45:39,1242.15
2019-05-14 10:45:40,1242.1
2019-05-14 10:45:41,1242.05
2019-05-14 10:45:42,1242.05
2019-05-14 10:45:42,1242.05
2019-05-14 10:45:43,1242.05
2019-05-14 10:45:43,1242.1
2019-05-14 10:45:44,1242.1
2019-05-14 10:45:45,1242.1
2019-05-14 10:45:45,1241.95
2019-05-14 10:45:46,1242.0
2019-05-14 10:45:47,1242.0
2019-05-14 10:45:48,1241.7
2019-05-14 10:45:48,1242.0
2019-05-14 10:45:49,1242.0
2019-05-14 10:45:49,1242.0
2019-05-14 10:45:50,1241.95
2019-05-14 10:45:51,1241.85
2019-05-14 10:45:51,1241.85
2019-05-14 10:45:52,1241.85
2019-05-14 10:45:53,1241.85
2019-05-14 10:45:54,1241.85
2019-05-14 10:45:55,1241.5
2019-05-14 10:45:55,1241.5
2019-05-14 10:45:56,1241.65
2019-05-14 10:45:57,1241.6
2019-05-14 10:45:57,1241.6
2019-05-14 10:45:58,1241.6
2019-05-14 10:45:58,1241.6
2019-05-14 10:45:59,1241.6
2019-05-14 10:46:00,1241.6
2019-05-14 10:46:01,1241.5
2019-05-14 10:46:02,1241.55
2019-05-14 10:46:03,1241.6
2019-05-14 10:46:03,1241.5
2019-05-14 10:46:04,1241.6
2019-05-14 10:46:05,1241.6
2019-05-14 10:46:06,1241.6
2019-05-14 10:46:07,1241.55
2019-05-14 10:46:08,1241.55
2019-05-14 10:46:09,1241.55
2019-05-14 10:46:10,1241.5
2019-05-14 10:46:11,1241.55
2019-05-14 10:46:12,1241.5
2019-05-14 10:46:12,1241.5
2019-05-14 10:46:13,1241.35
2019-05-14 10:46:13,1241.35
2019-05-14 10:46:14,1241.3
2019-05-14 10:46:15,1241.35
2019-05-14 10:46:15,1241.5
2019-05-14 10:46:16,1241.5
2019-05-14 10:46:16,1241.5
2019-05-14 10:46:17,1241.35
2019-05-14 10:46:18,1241.35
2019-05-14 10:46:19,1241.4
2019-05-14 10:46:20,1241.4
2019-05-14 10:46:21,1241.4
2019-05-14 10:46:21,1241.4
2019-05-14 10:46:22,1241.35
2019-05-14 10:46:23,1241.35
2019-05-14 10:46:24,1241.35
2019-05-14 10:46:25,1241.25
2019-05-14 10:46:26,1241.3
2019-05-14 10:46:26,1241.3
2019-05-14 10:46:27,1241.3
2019-05-14 10:46:28,1241.3
2019-05-14 10:46:29,1241.1
2019-05-14 10:46:30,1241.3
2019-05-14 10:46:31,1241.3
2019-05-14 10:46:31,1241.3
2019-05-14 10:46:32,1241.3
2019-05-14 10:46:33,1241.2
2019-05-14 10:46:33,1241.2
2019-05-14 10:46:34,1241.2
2019-05-14 10:46:35,1241.2
2019-05-14 10:46:36,1241.1
2019-05-14 10:46:37,1241.05
2019-05-14 10:46:38,1241.0
2019-05-14 10:46:39,1241.0
2019-05-14 10:46:40,1241.05
2019-05-14 10:46:40,1240.95
2019-05-14 10:46:41,1240.95
2019-05-14 10:46:42,1240.9
2019-05-14 10:46:42,1240.9
2019-05-14 10:46:43,1240.9
2019-05-14 10:46:44,1240.85
2019-05-14 10:46:45,1240.85
2019-05-14 10:46:46,1240.9
2019-05-14 10:46:46,1240.9
2019-05-14 10:46:47,1240.85
2019-05-14 10:46:48,1240.8
2019-05-14 10:46:48,1240.8
2019-05-14 10:46:49,1240.8
2019-05-14 10:46:49,1240.6
2019-05-14 10:46:50,1240.8
2019-05-14 10:46:51,1240.8
2019-05-14 10:46:51,1240.7
2019-05-14 10:46:52,1240.7
2019-05-14 10:46:53,1240.7
2019-05-14 10:46:54,1240.7
2019-05-14 10:46:54,1240.7
2019-05-14 10:46:55,1240.7
2019-05-14 10:46:55,1240.65
2019-05-14 10:46:56,1240.65
2019-05-14 10:46:57,1240.7
2019-05-14 10:46:57,1240.7
2019-05-14 10:46:58,1240.65
2019-05-14 10:46:58,1240.6
2019-05-14 10:46:59,1240.6
2019-05-14 10:47:00,1240.65
2019-05-14 10:47:00,1240.65
2019-05-14 10:47:01,1240.55
2019-05-14 10:47:01,1240.55
2019-05-14 10:47:02,1240.6
2019-05-14 10:47:03,1240.65
2019-05-14 10:47:04,1240.65
2019-05-14 10:47:04,1240.65
2019-05-14 10:47:05,1240.65
2019-05-14 10:47:06,1240.5
2019-05-14 10:47:07,1240.65
2019-05-14 10:47:07,1240.65
2019-05-14 10:47:08,1240.45
2019-05-14 10:47:09,1240.4
2019-05-14 10:47:09,1240.05
2019-05-14 10:47:10,1240.35
2019-05-14 10:47:11,1240.45
2019-05-14 10:47:12,1240.45
2019-05-14 10:47:12,1240.45
2019-05-14 10:47:13,1240.25
2019-05-14 10:47:14,1240.25
2019-05-14 10:47:15,1240.25
2019-05-14 10:47:16,1240.25
2019-05-14 10:47:16,1240.05
2019-05-14 10:47:17,1240.25
2019-05-14 10:47:18,1240.25
2019-05-14 10:47:19,1240.25
2019-05-14 10:47:20,1240.25
2019-05-14 10:47:21,1240.25
2019-05-14 10:47:22,1240.0
2019-05-14 10:47:23,1240.25
2019-05-14 10:47:24,1240.2
2019-05-14 10:47:24,1240.2
2019-05-14 10:47:25,1240.2
2019-05-14 10:47:26,1240.1
2019-05-14 10:47:27,1240.25
2019-05-14 10:47:27,1240.25
2019-05-14 10:47:28,1240.25
2019-05-14 10:47:28,1240.1
2019-05-14 10:47:29,1240.1
2019-05-14 10:47:30,1240.1
2019-05-14 10:47:30,1240.25
2019-05-14 10:47:31,1240.25
2019-05-14 10:47:31,1240.25
2019-05-14 10:47:32,1240.25
2019-05-14 10:47:33,1240.25
2019-05-14 10:47:33,1240.15
2019-05-14 10:47:34,1240.25
2019-05-14 10:47:34,1240.1
2019-05-14 10:47:35,1240.1
2019-05-14 10:47:36,1240.1
2019-05-14 10:47:36,1240.1
2019-05-14 10:47:37,1240.1
2019-05-14 10:47:38,1240.0
2019-05-14 10:47:39,1240.0
2019-05-14 10:47:39,1240.0
2019-05-14 10:47:40,1240.05
2019-05-14 10:47:41,1240.0
2019-05-14 10:47:42,1240.0
2019-05-14 10:47:42,1239.8
2019-05-14 10:47:43,1239.8
2019-05-14 10:47:43,1239.5
2019-05-14 10:47:44,1239.5
2019-05-14 10:47:45,1239.8
2019-05-14 10:47:45,1239.6
2019-05-14 10:47:46,1239.6
2019-05-14 10:47:46,1239.6
2019-05-14 10:47:48,1239.55
2019-05-14 10:47:48,1239.55
2019-05-14 10:47:49,1239.1
2019-05-14 10:47:49,1239.3
2019-05-14 10:47:50,1239.5
2019-05-14 10:47:51,1239.35
2019-05-14 10:47:52,1239.5
2019-05-14 10:47:53,1239.5
2019-05-14 10:47:54,1239.3
2019-05-14 10:47:54,1239.3
2019-05-14 10:47:55,1239.5
2019-05-14 10:47:55,1239.5
2019-05-14 10:47:56,1239.3
2019-05-14 10:47:57,1239.5
2019-05-14 10:47:57,1239.4
2019-05-14 10:47:58,1239.4
2019-05-14 10:47:58,1239.4
2019-05-14 10:47:59,1239.35
2019-05-14 10:48:00,1239.55
2019-05-14 10:48:00,1239.4
2019-05-14 10:48:01,1239.55
2019-05-14 10:48:01,1239.4
2019-05-14 10:48:02,1239.6
2019-05-14 10:48:03,1239.55
2019-05-14 10:48:04,1239.7
2019-05-14 10:48:05,1239.65
2019-05-14 10:48:06,1239.6
2019-05-14 10:48:06,1239.6
2019-05-14 10:48:07,1239.55
2019-05-14 10:48:07,1239.55
2019-05-14 10:48:09,1239.6
2019-05-14 10:48:10,1239.55
2019-05-14 10:48:10,1239.5
2019-05-14 10:48:11,1239.75
2019-05-14 10:48:12,1239.55
2019-05-14 10:48:12,1239.6
2019-05-14 10:48:13,1239.55
2019-05-14 10:48:14,1239.55
2019-05-14 10:48:14,1239.7
2019-05-14 10:48:15,1239.6
2019-05-14 10:48:16,1239.6
2019-05-14 10:48:16,1239.7
2019-05-14 10:48:17,1239.7
2019-05-14 10:48:18,1239.55
2019-05-14 10:48:18,1239.55
2019-05-14 10:48:19,1239.6
2019-05-14 10:48:19,1239.6
2019-05-14 10:48:20,1239.75
2019-05-14 10:48:21,1239.7
2019-05-14 10:48:22,1239.7
2019-05-14 10:48:23,1239.55
2019-05-14 10:48:24,1239.55
2019-05-14 10:48:24,1239.55
2019-05-14 10:48:25,1239.6
2019-05-14 10:48:26,1239.6
2019-05-14 10:48:27,1239.6
2019-05-14 10:48:27,1239.6
2019-05-14 10:48:28,1239.6
2019-05-14 10:48:28,1239.6
2019-05-14 10:48:29,1239.6
2019-05-14 10:48:30,1239.6
2019-05-14 10:48:30,1239.65
2019-05-14 10:48:31,1239.65
2019-05-14 10:48:32,1239.6
2019-05-14 10:48:33,1239.6
2019-05-14 10:48:33,1239.65
2019-05-14 10:48:34,1239.65
2019-05-14 10:48:35,1239.55
2019-05-14 10:48:36,1239.55
2019-05-14 10:48:36,1239.7
2019-05-14 10:48:37,1239.7
2019-05-14 10:48:38,1239.5
2019-05-14 10:48:39,1239.7
2019-05-14 10:48:39,1239.7
2019-05-14 10:48:40,1239.45
2019-05-14 10:48:40,1239.5
2019-05-14 10:48:41,1239.5
2019-05-14 10:48:42,1239.5
2019-05-14 10:48:42,1239.5
2019-05-14 10:48:43,1239.5
2019-05-14 10:48:43,1239.5
2019-05-14 10:48:44,1239.45
2019-05-14 10:48:45,1239.5
2019-05-14 10:48:46,1239.45
2019-05-14 10:48:46,1239.45
2019-05-14 10:48:47,1239.35
2019-05-14 10:48:48,1239.5
2019-05-14 10:48:49,1239.35
2019-05-14 10:48:50,1239.5
2019-05-14 10:48:51,1239.5
2019-05-14 10:48:51,1239.5
2019-05-14 10:48:52,1239.5
2019-05-14 10:48:53,1239.4
2019-05-14 10:48:54,1239.3
2019-05-14 10:48:54,1239.4
2019-05-14 10:48:55,1239.35
2019-05-14 10:48:56,1239.4
2019-05-14 10:48:57,1239.4
2019-05-14 10:48:57,1239.3
2019-05-14 10:48:58,1239.3
2019-05-14 10:48:58,1239.3
2019-05-14 10:48:59,1239.35
2019-05-14 10:49:00,1239.35
2019-05-14 10:49:00,1239.35
2019-05-14 10:49:01,1239.5
2019-05-14 10:49:02,1239.5
2019-05-14 10:49:03,1239.1
2019-05-14 10:49:04,1239.45
2019-05-14 10:49:04,1239.45
2019-05-14 10:49:05,1239.45
2019-05-14 10:49:06,1239.3
2019-05-14 10:49:06,1239.5
2019-05-14 10:49:07,1239.5
2019-05-14 10:49:07,1239.3
2019-05-14 10:49:08,1239.5
2019-05-14 10:49:09,1239.5
2019-05-14 10:49:10,1239.5
2019-05-14 10:49:11,1239.4
2019-05-14 10:49:12,1239.5
2019-05-14 10:49:12,1239.5
2019-05-14 10:49:13,1239.5
2019-05-14 10:49:13,1239.45
2019-05-14 10:49:14,1239.45
2019-05-14 10:49:15,1239.45
2019-05-14 10:49:15,1239.45
2019-05-14 10:49:16,1239.45
2019-05-14 10:49:17,1239.45
2019-05-14 10:49:18,1239.45
2019-05-14 10:49:18,1239.4
2019-05-14 10:49:19,1239.45
2019-05-14 10:49:20,1239.6
2019-05-14 10:49:21,1239.6
2019-05-14 10:49:21,1239.6
2019-05-14 10:49:22,1239.45
2019-05-14 10:49:22,1239.45
2019-05-14 10:49:23,1239.5
2019-05-14 10:49:24,1239.5
2019-05-14 10:49:24,1239.45
2019-05-14 10:49:25,1239.45
2019-05-14 10:49:25,1239.45
2019-05-14 10:49:26,1239.45
2019-05-14 10:49:27,1239.45
2019-05-14 10:49:27,1239.45
2019-05-14 10:49:28,1239.5
2019-05-14 10:49:29,1239.5
2019-05-14 10:49:30,1239.5
2019-05-14 10:49:30,1239.5
2019-05-14 10:49:31,1239.5
2019-05-14 10:49:31,1239.8
2019-05-14 10:49:32,1239.9
2019-05-14 10:49:33,1239.9
2019-05-14 10:49:34,1239.9
2019-05-14 10:49:34,1239.6
2019-05-14 10:49:35,1239.9
2019-05-14 10:49:36,1239.9
2019-05-14 10:49:37,1239.9
2019-05-14 10:49:37,1239.9
2019-05-14 10:49:38,1239.65
2019-05-14 10:49:39,1239.9
2019-05-14 10:49:40,1239.55
2019-05-14 10:49:40,1239.9
2019-05-14 10:49:41,1239.9
2019-05-14 10:49:42,1239.75
2019-05-14 10:49:43,1239.9
2019-05-14 10:49:44,1239.9
2019-05-14 10:49:45,1240.35
2019-05-14 10:49:45,1240.35
2019-05-14 10:49:46,1240.5
2019-05-14 10:49:46,1240.05
2019-05-14 10:49:47,1240.05
2019-05-14 10:49:48,1240.2
2019-05-14 10:49:49,1240.45
2019-05-14 10:49:49,1240.45
2019-05-14 10:49:50,1240.5
2019-05-14 10:49:51,1240.15
2019-05-14 10:49:52,1240.5
2019-05-14 10:49:53,1240.5
2019-05-14 10:49:54,1240.65
2019-05-14 10:49:54,1240.3
2019-05-14 10:49:55,1240.3
2019-05-14 10:49:55,1240.3
2019-05-14 10:49:56,1240.6
2019-05-14 10:49:57,1240.8
2019-05-14 10:49:57,1240.8
2019-05-14 10:49:58,1240.75
2019-05-14 10:49:58,1240.75
2019-05-14 10:49:59,1240.75
2019-05-14 10:50:00,1240.8
2019-05-14 10:50:01,1240.75
2019-05-14 10:50:02,1240.75
2019-05-14 10:50:02,1240.3
2019-05-14 10:50:03,1240.75
2019-05-14 10:50:04,1241.0
2019-05-14 10:50:05,1241.0
2019-05-14 10:50:06,1241.15
2019-05-14 10:50:06,1241.15
2019-05-14 10:50:07,1240.75
2019-05-14 10:50:08,1240.75
2019-05-14 10:50:09,1240.55
2019-05-14 10:50:10,1240.95
2019-05-14 10:50:10,1240.55
2019-05-14 10:50:11,1240.55
2019-05-14 10:50:12,1240.95
2019-05-14 10:50:13,1240.75
2019-05-14 10:50:14,1240.55
2019-05-14 10:50:15,1240.75
2019-05-14 10:50:16,1240.9
2019-05-14 10:50:17,1240.9
2019-05-14 10:50:18,1240.75
2019-05-14 10:50:19,1240.6
2019-05-14 10:50:19,1240.65
2019-05-14 10:50:20,1240.6
2019-05-14 10:50:21,1240.6
2019-05-14 10:50:21,1240.6
2019-05-14 10:50:22,1240.65
2019-05-14 10:50:22,1240.65
2019-05-14 10:50:23,1240.65
2019-05-14 10:50:24,1240.65
2019-05-14 10:50:24,1240.65
2019-05-14 10:50:25,1240.65
2019-05-14 10:50:25,1240.65
2019-05-14 10:50:26,1240.6
2019-05-14 10:50:27,1240.65
2019-05-14 10:50:27,1240.65
2019-05-14 10:50:28,1240.6
2019-05-14 10:50:28,1240.6
2019-05-14 10:50:29,1240.65
2019-05-14 10:50:30,1240.65
2019-05-14 10:50:30,1240.65
2019-05-14 10:50:31,1240.65
2019-05-14 10:50:31,1240.65
2019-05-14 10:50:32,1240.65
2019-05-14 10:50:33,1240.65
2019-05-14 10:50:33,1240.65
2019-05-14 10:50:34,1240.65
2019-05-14 10:50:34,1240.6
2019-05-14 10:50:35,1240.65
2019-05-14 10:50:35,1240.65
2019-05-14 10:50:36,1240.6
2019-05-14 10:50:37,1240.6
2019-05-14 10:50:38,1240.6
2019-05-14 10:50:39,1240.65
2019-05-14 10:50:40,1240.65
2019-05-14 10:50:41,1240.6
2019-05-14 10:50:42,1240.6
2019-05-14 10:50:43,1240.65
2019-05-14 10:50:43,1240.65
2019-05-14 10:50:44,1240.65
2019-05-14 10:50:45,1240.6
2019-05-14 10:50:46,1240.75
2019-05-14 10:50:47,1240.75
2019-05-14 10:50:48,1240.75
2019-05-14 10:50:49,1240.8
2019-05-14 10:50:49,1240.8
2019-05-14 10:50:50,1240.8
2019-05-14 10:50:51,1240.8
2019-05-14 10:50:52,1240.8
2019-05-14 10:50:53,1240.85
2019-05-14 10:50:54,1240.85
2019-05-14 10:50:55,1240.85
2019-05-14 10:50:56,1240.85
2019-05-14 10:50:57,1240.85
2019-05-14 10:50:57,1240.8
2019-05-14 10:50:58,1240.8
2019-05-14 10:50:59,1240.75
2019-05-14 10:51:00,1240.8
2019-05-14 10:51:01,1240.8
2019-05-14 10:51:02,1240.75
2019-05-14 10:51:03,1240.8
2019-05-14 10:51:04,1240.8
2019-05-14 10:51:05,1240.75
2019-05-14 10:51:06,1240.8
2019-05-14 10:51:07,1240.8
2019-05-14 10:51:08,1240.75
2019-05-14 10:51:09,1240.85
2019-05-14 10:51:10,1240.85
2019-05-14 10:51:11,1240.8
2019-05-14 10:51:12,1240.8
2019-05-14 10:51:13,1240.8
2019-05-14 10:51:14,1240.8
2019-05-14 10:51:15,1240.8
2019-05-14 10:51:16,1240.8
2019-05-14 10:51:17,1240.8
2019-05-14 10:51:18,1240.8
2019-05-14 10:51:18,1240.8
2019-05-14 10:51:19,1240.8
2019-05-14 10:51:19,1240.8
2019-05-14 10:51:20,1240.8
2019-05-14 10:51:21,1240.8
2019-05-14 10:51:22,1240.8
2019-05-14 10:51:23,1240.75
2019-05-14 10:51:24,1240.6
2019-05-14 10:51:25,1240.65
2019-05-14 10:51:25,1240.65
2019-05-14 10:51:26,1240.65
2019-05-14 10:51:27,1240.6
2019-05-14 10:51:27,1240.6
2019-05-14 10:51:28,1240.6
2019-05-14 10:51:29,1240.55
2019-05-14 10:51:30,1240.55
2019-05-14 10:51:31,1240.55
2019-05-14 10:51:32,1240.5
2019-05-14 10:51:33,1240.55
2019-05-14 10:51:33,1240.55
2019-05-14 10:51:34,1240.55
2019-05-14 10:51:35,1240.55
2019-05-14 10:51:36,1240.6
2019-05-14 10:51:37,1240.6
2019-05-14 10:51:38,1240.7
2019-05-14 10:51:39,1240.95
2019-05-14 10:51:41,1240.95
2019-05-14 10:51:41,1240.95
2019-05-14 10:51:42,1240.95
2019-05-14 10:51:43,1240.95
2019-05-14 10:51:43,1240.6
2019-05-14 10:51:44,1240.65
2019-05-14 10:51:45,1240.85
2019-05-14 10:51:46,1240.7
2019-05-14 10:51:47,1240.65
2019-05-14 10:51:48,1240.85
2019-05-14 10:51:49,1240.7
2019-05-14 10:51:49,1240.7
2019-05-14 10:51:50,1240.7
2019-05-14 10:51:51,1240.7
2019-05-14 10:51:51,1240.7
2019-05-14 10:51:52,1240.7
2019-05-14 10:51:53,1240.7
2019-05-14 10:51:54,1240.65
2019-05-14 10:51:55,1240.65
2019-05-14 10:51:56,1240.65
2019-05-14 10:51:57,1240.7
2019-05-14 10:51:58,1240.7
2019-05-14 10:51:58,1240.7
2019-05-14 10:51:59,1240.7
2019-05-14 10:52:00,1240.75
2019-05-14 10:52:01,1240.75
2019-05-14 10:52:02,1240.85
2019-05-14 10:52:02,1240.95
2019-05-14 10:52:03,1240.7
2019-05-14 10:52:04,1240.95
2019-05-14 10:52:05,1240.95
2019-05-14 10:52:06,1240.95
2019-05-14 10:52:07,1240.95
2019-05-14 10:52:07,1240.95
2019-05-14 10:52:08,1240.95
2019-05-14 10:52:09,1241.45
2019-05-14 10:52:10,1241.45
2019-05-14 10:52:11,1241.7
2019-05-14 10:52:11,1241.5
2019-05-14 10:52:12,1241.7
2019-05-14 10:52:13,1241.7
2019-05-14 10:52:13,1241.7
2019-05-14 10:52:14,1241.2
2019-05-14 10:52:15,1241.2
2019-05-14 10:52:16,1241.2
2019-05-14 10:52:16,1241.2
2019-05-14 10:52:17,1241.65
2019-05-14 10:52:18,1241.2
2019-05-14 10:52:18,1241.2
2019-05-14 10:52:19,1241.2
2019-05-14 10:52:19,1241.2
2019-05-14 10:52:20,1241.2
2019-05-14 10:52:20,1241.2
2019-05-14 10:52:21,1241.2
2019-05-14 10:52:22,1241.7
2019-05-14 10:52:23,1241.5
2019-05-14 10:52:24,1241.7
2019-05-14 10:52:25,1241.65
2019-05-14 10:52:25,1241.65
2019-05-14 10:52:26,1241.65
2019-05-14 10:52:26,1241.3
2019-05-14 10:52:27,1241.3
2019-05-14 10:52:28,1241.65
2019-05-14 10:52:28,1241.65
2019-05-14 10:52:29,1241.65
2019-05-14 10:52:29,1241.65
2019-05-14 10:52:30,1241.65
2019-05-14 10:52:31,1241.35
2019-05-14 10:52:31,1241.35
2019-05-14 10:52:32,1241.35
2019-05-14 10:52:32,1241.6
2019-05-14 10:52:33,1241.6
2019-05-14 10:52:34,1241.6
2019-05-14 10:52:34,1241.5
2019-05-14 10:52:35,1241.5
2019-05-14 10:52:35,1241.5
2019-05-14 10:52:36,1241.5
2019-05-14 10:52:37,1241.5
2019-05-14 10:52:38,1241.45
2019-05-14 10:52:39,1241.45
2019-05-14 10:52:40,1241.5
2019-05-14 10:52:41,1241.45
2019-05-14 10:52:42,1241.45
2019-05-14 10:52:43,1241.5
2019-05-14 10:52:43,1241.45
2019-05-14 10:52:44,1241.45
2019-05-14 10:52:44,1241.5
